Task ID,Task,Concept,Route,Task Scope,Engineering Domain,Work Pattern,Start,Finish,Prior FTE-years,Revised FTE-years,Planned Labor Hours,Blended Loaded Rate ($000/FTE-year),Prior Labor Cost ($000),Revised Labor Cost ($000),External Engineering & Lab ($000),"Software, Compute & Data ($000)","Equipment, Materials & Fabrication ($000)","Facility, Test & Field Operations ($000)",Regulatory Review Fees ($000),"Legal, Hearing & Advisory ($000)",Travel & Field Support ($000),Other Direct ($000),Risk Allowance ($000),Prior Total Cost ($000),Revised Total Cost ($000),Allocated Program Package Share ($000),Fully Burdened Task View ($000),Low Estimate ($000),High Estimate ($000),Total Delta ($000),Total Change (%),Estimate Class,Estimate Method
P53-01,"Part 53 license-product selection, risk-method strategy, and implementation plan",Power Reactor,part53,power_reactor_licensing,licensing_authorization,management_control,2026-10-01,2027-03-31,1.219516,1.75,2940.0,267.644,265.737436,468.376684,938.5992,234.6498,0.0,0.0,703.9494,234.6498,117.3249,117.3249,506.677443,2398.917436,3321.552127,0.0,3321.552127,2657.241702,4816.250584,922.634691,38.46,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-02,"Part 53 pre-application engagement, regulatory engagement plan, policy papers, topicals, and readiness assessments",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2026-10-01,2028-06-30,2.199747,3.5,5880.0,259.498,465.08863,908.241605,2191.6356,547.9089,0.0,0.0,1643.7267,547.9089,273.95445,273.95445,1149.719509,5446.07863,7537.050114,0.0,7537.050114,6029.640091,10928.722665,2090.971484,38.39,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-03,"PRA/SRE methods, data, software QA, model governance, and technical-adequacy program",Power Reactor,part53,power_reactor_licensing,risk_pra,analysis_model,2026-10-01,2029-06-30,2.11048,4.9,8232.0,252.184,439.776578,1235.700559,2830.9512,707.7378,0.0,0.0,2123.2134,707.7378,353.8689,353.8689,1496.354141,6873.756578,9809.4327,0.0,9809.4327,7847.54616,14223.677414,2935.676122,42.71,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-04,"Licensing-basis-event selection, PRA/SRE development, uncertainty, and peer review",Power Reactor,part53,power_reactor_licensing,risk_pra,analysis_model,2027-01-01,2029-06-30,2.648082,6.3,10584.0,254.205,555.010377,1601.492559,2581.5636,430.2606,0.0,0.0,3872.3454,1290.7818,430.2606,0.0,1837.206821,8377.930377,12043.91138,0.0,12043.91138,9635.129104,17463.6715,3665.981003,43.76,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-05,"Safety function allocation, SSC classification, special treatment, codes, and performance monitoring",Power Reactor,part53,power_reactor_licensing,systems_engineering,design_engineering,2027-04-01,2029-06-30,1.90371,4.2,7056.0,247.256,386.462773,1038.475962,2704.6404,676.1601,0.0,0.0,2028.4803,676.1601,338.08005,338.08005,1404.013853,6533.372773,9204.090815,0.0,9204.090815,7363.272652,13345.931682,2670.718042,40.88,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-06,"Defense-in-depth, functional containment, mechanistic source term, and safety-margin demonstration",Power Reactor,part53,power_reactor_licensing,safety_analysis,analysis_model,2027-04-01,2029-06-30,1.718901,4.2,7056.0,251.149,351.303436,1054.825782,2561.6052,640.4013,0.0,0.0,1921.2039,640.4013,320.20065,320.20065,1342.590981,6173.133436,8801.429763,0.0,8801.429763,7041.14381,12762.073156,2628.296327,42.58,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-07,"Part 53 codes, quality assurance, commercial-grade dedication, and alternative-treatment program",Power Reactor,part53,power_reactor_licensing,quality_configuration,management_control,2027-04-01,2029-03-31,1.018164,2.1,3528.0,235.05,194.513144,493.605911,1597.134,399.2835,0.0,0.0,1197.8505,399.2835,199.64175,199.64175,807.559364,3824.363144,5294.000275,0.0,5294.000275,4235.20022,7676.300399,1469.637131,38.43,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-08,"Part 53 operating concept, staffing, GLRO assessment, remote operations, HFE, FFD, EP, and security alternatives",Power Reactor,part53,power_reactor_licensing,human_factors,analysis_model,2027-04-01,2029-09-30,1.629062,3.5,5880.0,236.224,316.030948,826.783072,2392.236,598.059,0.0,0.0,1794.177,598.059,299.0295,299.0295,1225.327153,5752.930948,8032.700225,0.0,8032.700225,6426.16018,11647.415326,2279.769277,39.63,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-09,"Part 53 site safety, alternative siting/societal-risk evaluation, environmental review, and permits",Power Reactor,part53,power_reactor_licensing,site_environmental,analysis_model,2027-01-01,2029-06-30,2.165238,4.2,7056.0,236.978,417.998634,995.309286,1958.1408,326.3568,0.0,0.0,2937.2112,979.0704,326.3568,0.0,1354.040151,6351.758634,8876.485437,0.0,8876.485437,7101.18835,12870.903884,2524.726803,39.75,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-10,"Integrated Part 53 safety case, application content, Technical Specifications, and verification plan",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2027-07-01,2029-09-30,3.631166,7.7,12936.0,252.631,750.795992,1945.259977,4833.62544,1208.40636,0.0,0.0,3625.21908,1208.40636,604.20318,604.20318,2525.278244,12150.855992,16554.601821,0.0,16554.601821,13243.681457,24004.17264,4403.745829,36.24,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-11,"Part 53 application readiness assessment, independent challenge, and submittal approval",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2028-04-01,2028-09-30,0.693891,1.75,2940.0,266.521,150.198951,466.411275,987.5712,246.8928,0.0,0.0,740.6784,246.8928,123.4464,123.4464,528.361069,2394.678951,3463.700344,0.0,3463.700344,2770.960276,5022.3655,1069.021393,44.64,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-12,"Part 53 licensing-basis implementation, commitments, and construction-readiness controls",Power Reactor,part53,power_reactor_licensing,quality_configuration,management_control,2029-07-01,2029-12-31,1.466296,2.8,4704.0,251.635,302.27991,704.579119,1001.9856,250.4964,0.0,0.0,751.4892,250.4964,125.2482,125.2482,577.717761,2579.51991,3787.26088,0.0,3787.26088,3029.808704,5491.528277,1207.74097,46.82,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-13,"Part 53 construction verification, inspection readiness, performance evidence, and change control",Power Reactor,part53,power_reactor_licensing,quality_configuration,construction_installation,2030-01-01,2034-09-30,4.723096,6.612,11108.2,228.679,882.115964,1512.023938,2970.3828,742.5957,0.0,0.0,2227.7871,742.5957,371.29785,371.29785,1608.836569,7632.985964,10546.817507,0.0,10546.817507,8437.454005,15292.885385,2913.831543,38.17,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-14,"Part 53 preoperational testing, performance-monitoring initialization, and readiness for operation",Power Reactor,part53,power_reactor_licensing,licensing_authorization,test_experiment,2034-01-01,2035-02-28,2.722694,3.812,6404.2,227.346,507.269526,866.641832,1575.42,393.855,0.0,0.0,1181.565,393.855,196.9275,196.9275,864.93453,4087.769526,5670.126362,0.0,5670.126362,4536.101089,8221.683225,1582.356836,38.71,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-15,"Part 53 operation authorization, license-condition implementation, and initial startup control",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2035-01-01,2035-03-31,1.32457,1.854,3114.7,242.499,263.52664,449.592907,852.4824,213.1206,0.0,0.0,639.3618,213.1206,106.5603,106.5603,464.543803,2200.98664,3045.34271,0.0,3045.34271,2436.274168,4415.74693,844.35607,38.36,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-16,"Part 53 living risk model, performance-based change control, and FOAK-to-standard design transition",Power Reactor,part53,power_reactor_licensing,risk_pra,analysis_model,2035-04-01,2038-12-31,1.969306,2.8,4704.0,243.642,394.592737,682.198407,1190.0196,297.5049,0.0,0.0,892.5147,297.5049,148.75245,148.75245,658.304533,3099.182737,4315.55194,0.0,4315.55194,3452.441552,6257.550313,1216.369203,39.25,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-C01,Part 53 Combined License application submittal and docketing,Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2028-07-01,2028-09-30,0.859593,1.4,2352.0,260.222,180.971535,364.311216,775.1898,129.1983,0.0,0.0,1162.7847,387.5949,129.1983,0.0,530.689899,2530.031535,3478.967115,0.0,3478.967115,2783.173692,5044.502317,948.93558,37.51,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-C02,"NRC Part 53 COL review, audits, RAIs, ACRS/hearing support, and license issuance",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2029-01-01,2029-12-31,3.534742,5.6,9408.0,261.945,752.476593,1466.891029,3064.3767,510.72945,0.0,0.0,4596.56505,1532.18835,510.72945,0.0,2102.666405,10038.466593,13784.146434,0.0,13784.146434,11027.317147,19987.01233,3745.679841,37.31,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-P01,Part 53 Construction Permit application: preliminary safety case and Environmental Report,Power Reactor,part53,power_reactor_licensing,site_environmental,licensing_product,2027-07-01,2028-03-31,2.097076,4.2,7056.0,253.669,435.061615,1065.407994,3355.19415,0.0,0.0,0.0,1491.1974,745.5987,745.5987,1118.39805,1533.851099,7213.231615,10055.246093,0.0,10055.246093,8044.196874,14580.106835,2842.014478,39.4,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-P02,"NRC Part 53 CP review, hearing, permit issuance, and condition implementation",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2028-04-01,2029-12-31,2.532143,4.2,7056.0,264.538,543.602562,1111.060496,2649.8241,441.63735,0.0,0.0,3974.73615,1324.91205,441.63735,0.0,1789.885349,8573.372562,11733.692845,0.0,11733.692845,9386.954276,17013.854626,3160.320283,36.86,Licensing planning estimate,Bottom-up activity-based estimate by work package
P53-P03,"Part 53 Operating License application, final safety case, and OL review/issuance",Power Reactor,part53,power_reactor_licensing,licensing_authorization,licensing_product,2031-01-01,2035-03-31,6.32684,8.858,14881.4,255.109,1315.652624,2259.752826,3988.63584,664.77264,0.0,0.0,5982.95376,1994.31792,664.77264,0.0,2799.937013,13858.532624,18355.142639,0.0,18355.142639,14684.114111,26614.956826,4496.610015,32.45,Licensing planning estimate,Bottom-up activity-based estimate by work package
P57-H01,"Hypothetical final-rule licensing strategy, product stack, and application schedule",Power Reactor,part57,power_reactor_licensing,project_controls,management_control,2026-10-01,2027-03-31,1.093126,1.53,2570.4,272.794,241.376435,417.375227,906.048,226.512,0.0,0.0,679.536,226.512,113.256,113.256,482.849141,2300.576435,3165.344368,0.0,3165.344368,2215.741058,5064.550989,864.767933,37.59,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H02,"Streamlined Part 57 safety analysis, risk profile, design attributes, and application methods",Power Reactor,part57,power_reactor_licensing,safety_analysis,analysis_model,2026-10-01,2028-03-31,2.406499,3.369,5659.9,253.285,498.010213,853.317726,2590.192,647.548,0.0,0.0,1942.644,647.548,323.774,323.774,1319.183591,6384.810213,8647.981317,0.0,8647.981317,6053.586922,13836.770107,2263.171104,35.45,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H03,"Standard design, generic finality, allowable variations, and repeat-site application package",Power Reactor,part57,power_reactor_licensing,systems_engineering,design_engineering,2027-01-01,2028-06-30,2.890273,4.046,6797.3,241.428,571.731544,976.816904,3838.626,0.0,0.0,0.0,1706.056,853.028,853.028,1279.542,1711.277443,8326.531544,11218.374347,0.0,11218.374347,7852.862043,17949.398955,2891.842803,34.73,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H04,"Manufacturing License, factory QA, factory fuel loading/testing, and transportable-reactor controls",Power Reactor,part57,power_reactor_licensing,procurement_fabrication,procurement_fabrication,2027-07-01,2029-06-30,2.48262,3.476,5839.7,236.432,476.780506,821.837307,5717.8096,1429.4524,0.0,0.0,4288.3572,1429.4524,714.7262,714.7262,2720.945035,13962.180506,17837.306342,0.0,17837.306342,12486.11444,28539.690148,3875.125836,27.75,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H05,"Multi-site or geographic-area application, site-family envelope, and environmental strategy",Power Reactor,part57,power_reactor_licensing,site_environmental,licensing_product,2027-01-01,2028-06-30,2.150317,3.01,5056.8,240.161,421.097073,722.884105,3136.716,0.0,0.0,0.0,1394.096,697.048,697.048,1045.572,1384.805539,6757.897073,9078.169644,0.0,9078.169644,6354.718751,14525.07143,2320.272571,34.33,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H06,"General-license construction eligibility, standard site-work package, and pre-license controls",Power Reactor,part57,power_reactor_licensing,licensing_authorization,licensing_product,2028-01-01,2029-12-31,1.43304,2.006,3370.1,246.539,287.458416,494.556606,2105.928,0.0,0.0,0.0,935.968,467.984,467.984,701.976,931.391389,4541.858416,6105.787995,0.0,6105.787995,4274.051597,9769.260792,1563.929579,34.43,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H07,"Remote/autonomous operations, GLRO, fleet control center, HFE, cyber, and flexible FFD program",Power Reactor,part57,power_reactor_licensing,instrumentation_controls,operations_program,2027-04-01,2029-06-30,2.235324,3.129,5256.7,237.318,434.726275,742.568224,2800.336,700.084,0.0,0.0,2100.252,700.084,350.042,350.042,1393.81348,6799.126275,9137.221704,0.0,9137.221704,6396.055193,14619.554727,2338.095429,34.39,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H08,"Graded QA, security, emergency, environmental, decommissioning, and transportable-reactor lifecycle programs",Power Reactor,part57,power_reactor_licensing,quality_configuration,management_control,2027-04-01,2029-06-30,1.579217,2.211,3714.5,238.12,305.261142,526.482547,2653.299,0.0,0.0,0.0,1179.244,589.622,589.622,884.433,1156.086458,5665.461142,7578.789005,0.0,7578.789005,5305.152304,12126.062409,1913.327863,33.77,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H09,"Part 57 standardized application, digital evidence package, and multi-license submittal",Power Reactor,part57,power_reactor_licensing,instrumentation_controls,licensing_product,2028-01-01,2028-09-30,3.005033,4.207,7067.8,255.518,626.508537,1074.965042,4022.568,1005.642,0.0,0.0,3016.926,1005.642,502.821,502.821,2003.649308,9768.708537,13135.03435,0.0,13135.03435,9194.524045,21016.054959,3366.325813,34.46,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H10,"NRC Part 57 review, rapid issue resolution, hearing/ACRS support, and license issuance",Power Reactor,part57,power_reactor_licensing,licensing_authorization,licensing_product,2028-10-01,2029-12-31,2.856,3.998,6716.6,263.049,610.040592,1051.668021,2654.784,442.464,0.0,0.0,3982.176,1327.392,442.464,0.0,1782.170644,8654.840592,11683.118665,0.0,11683.118665,8178.183065,18692.989864,3028.278073,34.99,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H11,"Factory/site construction, standardized verification, targeted inspections, and readiness for operation",Power Reactor,part57,power_reactor_licensing,construction_installation,construction_installation,2030-01-01,2035-03-31,1.95363,2.735,4594.8,226.253,361.739952,618.801467,3252.348,0.0,0.0,0.0,1445.488,722.744,722.744,1084.116,1412.323464,6932.139952,9258.564931,0.0,9258.564931,6480.995452,14813.70389,2326.424979,33.56,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
P57-H12,"Fleet license administration, standardized programs, remote oversight, performance monitoring, and repeat deployment",Power Reactor,part57,power_reactor_licensing,licensing_authorization,operations_program,2035-04-01,2038-12-31,1.173501,1.643,2760.2,233.952,225.791294,384.382351,1933.36,483.34,0.0,0.0,1450.02,483.34,241.67,241.67,939.200823,4619.791294,6156.983174,0.0,6156.983174,4309.888222,9851.173079,1537.19188,33.27,Concept sensitivity estimate,Bottom-up activity-based estimate by work package
